"resale_price","month","flat_type","block","street_name","Floor_Range","floor_area_sqm","lease_commence_date","Total_Months","Flag_for_floor_range","Flag_for_total_months","PSF","PSF_RP_DIV_FSQM","AVG_RP"
"565000","2019-01","4 ROOM","193","BISHAN ST 13","10","83","1987","816","2","1","82.01480621280302","6807.22891566265","3393.3933933933936"
"565000","2019-08","4 ROOM","272","BISHAN ST 24","4","104","1992","864","1","1","52.237426035502956","5432.692307692308","3393.3933933933936"
"565000","2020-03","4 ROOM","272","BISHAN ST 24","7","103","1992","852","2","1","53.25666886605712","5485.436893203883","3393.3933933933936"
"565000","2020-08","4 ROOM","250","BISHAN ST 22","10","103","1992","852","2","1","53.25666886605712","5485.436893203883","3393.3933933933936"
"565000","2020-09","4 ROOM","236","BISHAN ST 22","4","106","1992","840","1","1","50.28479886080456","5330.188679245283","3393.3933933933936"
"565000","2020-09","4 ROOM","272","BISHAN ST 24","4","103","1992","852","1","1","53.25666886605712","5485.436893203883","3393.3933933933936"
"678500","2020-12","5 ROOM","141","BISHAN ST 12","7","119","1988","792","2","1","47.913282960242924","5701.680672268908","679.1791791791792"
"752000","2020-08","5 ROOM","293","BISHAN ST 22","10","123","1998","912","2","1","49.70586291228766","6113.821138211382","752.7527527527527"
"575300","2020-08","4 ROOM","184","BISHAN ST 13","4","90","1988","792","1","1","71.0246913580247","6392.222222222223","575.8758758758759"
"238000","2020-09","3 ROOM","22","SIN MING RD","10","68","1973","624","2","0","51.470588235294116","3500.0","238.23823823823824"
"568000","2019-01","4 ROOM","260","BISHAN ST 22","7","104","1992","864","2","1","52.514792899408285","5461.538461538462","2842.842842842843"
"568000","2019-01","4 ROOM","255","BISHAN ST 22","1","105","1992","864","1","1","51.519274376417236","5409.523809523809","2842.842842842843"
"568000","2019-07","4 ROOM","243","BISHAN ST 22","4","105","1992","852","1","1","51.519274376417236","5409.523809523809","2842.842842842843"
"568000","2019-10","4 ROOM","260","BISHAN ST 22","7","104","1992","852","2","1","52.514792899408285","5461.538461538462","2842.842842842843"
"568000","2020-06","4 ROOM","259","BISHAN ST 22","4","104","1992","852","1","1","52.514792899408285","5461.538461538462","2842.842842842843"
"920000","2019-03","5 ROOM",,"BISHAN ST 24","4","120","2011","1092","1","1","63.888888888888886","7666.666666666667","2762.7627627627626"
"920000","2019-03","EXECUTIVE","186","BISHAN ST 13","4","146","1987","804","1","1","43.16006755488835","6301.369863013699","2762.7627627627626"
"920000","2019-07","EXECUTIVE","187","BISHAN ST 13","7","146","1987","792","2","1","43.16006755488835","6301.369863013699","2762.7627627627626"
"470000","2018-09","4 ROOM","112","BISHAN ST 12","1","84","1985","780","1","1","66.60997732426304","5595.238095238095","3293.293293293293"
"470000","2018-12","4 ROOM","133","BISHAN ST 12","4","84","1987","804","1","1","66.60997732426304","5595.238095238095","3293.293293293293"
"470000","2019-01","4 ROOM","145","BISHAN ST 11","7","84","1987","804","2","1","66.60997732426304","5595.238095238095","3293.293293293293"
"470000","2019-06","4 ROOM","149","BISHAN ST 11","7","84","1987","792","2","1","66.60997732426304","5595.238095238095","3293.293293293293"
"470000","2020-08","4 ROOM","113","BISHAN ST 12","4","84","1986","768","1","1","66.60997732426304","5595.238095238095","3293.293293293293"
"470000","2020-09","4 ROOM","155","BISHAN ST 13","1","104","1987","792","1","1","43.45414201183432","4519.2307692307695","3293.293293293293"
"470000","2020-10","4 ROOM","182","BISHAN ST 13","1","83","1987","780","1","1","68.22470605312817","5662.650602409639","3293.293293293293"
"560000","2019-01","4 ROOM","184","BISHAN ST 13","10","83","1988","816","2","1","81.28901146755697","6746.987951807229","7287.287287287288"
"560000","2019-04","4 ROOM","304","SHUNFU RD","13","99","1985","780","3","1","57.13702683399653","5656.565656565656","7287.287287287288"
"560000","2019-08","4 ROOM","239","BISHAN ST 22","7","105","1992","864","2","1","50.79365079365079","5333.333333333333","7287.287287287288"
"560000","2019-08","4 ROOM","248","BISHAN ST 22","1","116","1992","864","1","1","41.617122473246134","4827.586206896552","7287.287287287288"
"560000","2019-09","4 ROOM","454","SIN MING AVE","7","105","1989","828","2","1","50.79365079365079","5333.333333333333","7287.287287287288"
"560000","2019-10","4 ROOM","226","BISHAN ST 23","1","116","1992","852","1","1","41.617122473246134","4827.586206896552","7287.287287287288"
"560000","2019-11","4 ROOM","267","BISHAN ST 24","10","104","1992","852","2","1","51.77514792899408","5384.615384615385","7287.287287287288"
"560000","2019-12","4 ROOM","234","BISHAN ST 22","4","106","1992","852","1","1","49.839800640797435","5283.018867924528","7287.287287287288"
"560000","2019-12","4 ROOM","455","SIN MING AVE","10","103","1990","828","2","1","52.78537091149025","5436.8932038834955","7287.287287287288"
"560000","2020-09","4 ROOM","256","BISHAN ST 22","7","112","1992","840","2","1","44.642857142857146","5000.0","7287.287287287288"
"560000","2020-09","4 ROOM","271","BISHAN ST 24","7","104","1992","840","2","1","51.77514792899408","5384.615384615385","7287.287287287288"
"560000","2020-10","4 ROOM","203","BISHAN ST 23","1","103","1992","840","1","1","52.78537091149025","5436.8932038834955","7287.287287287288"
"560000","2020-12","4 ROOM","291","BISHAN ST 24","4","102","1998","912","1","1","53.82545174932718","5490.196078431372","7287.287287287288"
"885000","2019-06","EXECUTIVE","222","BISHAN ST 23","10","146","1992","864","2","1","41.51810846312629","6061.643835616438","885.8858858858858"
"996000","2018-10","EXECUTIVE","101","BISHAN ST 12","22","163","1987","804","3","1","37.487297226090554","6110.429447852761","1993.993993993994"
"996000","2019-03","5 ROOM",,"BISHAN ST 24","13","120","2011","1092","3","1","69.16666666666667","8300.0","1993.993993993994"
"690000","2019-03","5 ROOM","293","BISHAN ST 22","7","121","1998","936","2","1","47.127928420189875","5702.479338842975","8978.97897897898"
"690000","2019-05","5 ROOM","163","BISHAN ST 13","4","126","1988","816","1","1","43.46182917611489","5476.190476190476","8978.97897897898"
"690000","2019-05","5 ROOM","454","SIN MING AVE","7","122","1989","828","2","1","46.358505778016664","5655.737704918033","8978.97897897898"
"690000","2019-09","5 ROOM","310","SHUNFU RD","4","121","1984","768","1","1","47.127928420189875","5702.479338842975","8978.97897897898"
"690000","2019-10","5 ROOM","161","BISHAN ST 13","4","127","1988","804","1","1","42.78008556017112","5433.070866141732","8978.97897897898"
"690000","2019-11","5 ROOM","154","BISHAN ST 13","4","121","1987","804","1","1","47.127928420189875","5702.479338842975","8978.97897897898"
"690000","2020-01","5 ROOM","103","BISHAN ST 12","4","121","1986","780","1","1","47.127928420189875","5702.479338842975","8978.97897897898"
"690000","2020-01","5 ROOM","291","BISHAN ST 24","7","121","1998","924","2","1","47.127928420189875","5702.479338842975","8978.97897897898"
"690000","2020-01","5 ROOM","443","SIN MING AVE","4","123","1990","828","1","1","45.60777315090224","5609.756097560976","8978.97897897898"
"690000","2020-01","5 ROOM","444","SIN MING AVE","10","125","1990","828","2","1","44.16","5520.0","8978.97897897898"
"690000","2020-06","5 ROOM","402","SIN MING AVE","13","120","1986","768","3","1","47.916666666666664","5750.0","8978.97897897898"
"690000","2020-10","5 ROOM","177","BISHAN ST 13","7","121","1987","780","2","1","47.127928420189875","5702.479338842975","8978.97897897898"
"690000","2020-11","5 ROOM","102","BISHAN ST 12","4","121","1987","780","1","1","47.127928420189875","5702.479338842975","8978.97897897898"
"1082000","2020-03","5 ROOM",,"BISHAN ST 24","19","120","2011","1080","3","1","75.13888888888889","9016.666666666666","1083.083083083083"
"381800","2019-12","3 ROOM","171","BISHAN ST 13","4","64","1988","804","1","1","93.212890625","5965.625","382.1821821821822"
"545000","2019-03","4 ROOM","105","BISHAN ST 12","1","104","1985","780","1","1","50.38831360946745","5240.384615384615","2182.1821821821823"
"545000","2019-04","4 ROOM","113","BISHAN ST 12","4","84","1986","780","1","1","77.23922902494331","6488.0952380952385","2182.1821821821823"
"545000","2020-09","4 ROOM","448","BRIGHT HILL DR","4","109","1990","816","1","1","45.87155963302752","5000.0","2182.1821821821823"
"545000","2020-11","4 ROOM","113","BISHAN ST 12","10","84","1986","768","2","1","77.23922902494331","6488.0952380952385","2182.1821821821823"
"673000","2018-10","4 ROOM","107","BISHAN ST 12","10","105","1985","792","2","1","61.043083900226755","6409.523809523809","673.6736736736736"
"473000","2019-09","5 ROOM","22","SIN MING RD","10","136","1973","636","2","0","25.57309688581315","3477.9411764705883","946.9469469469469"
"473000","2020-06","4 ROOM","406","SIN MING AVE","7","84","1987","792","2","1","67.03514739229026","5630.952380952381","946.9469469469469"
"662888","2020-11","5 ROOM","124","BISHAN ST 12","4","121","1987","780","1","1","45.2761423400041","5478.413223140496","663.5515515515516"
"553000","2019-02","4 ROOM","246","BISHAN ST 22","10","103","1992","864","2","1","52.12555377509661","5368.9320388349515","1107.1071071071071"
"553000","2019-08","4 ROOM","246","BISHAN ST 22","10","103","1992","864","2","1","52.12555377509661","5368.9320388349515","1107.1071071071071"
"265000","2019-11","3 ROOM","22","SIN MING RD","7","68","1973","624","2","0","57.30968858131488","3897.0588235294117","795.7957957957958"
"265000","2020-11","3 ROOM","23","SIN MING RD","7","65","1973","624","2","0","62.72189349112426","4076.923076923077","795.7957957957958"
"265000","2020-12","3 ROOM","24","SIN MING RD","7","65","1973","612","2","0","62.72189349112426","4076.923076923077","795.7957957957958"
"643000","2019-02","4 ROOM","224","BISHAN ST 23","22","102","1992","864","3","1","61.80315263360246","6303.921568627451","643.6436436436436"
"688888","2019-08","4 ROOM","252","BISHAN ST 22","19","106","1992","864","3","1","61.31078675685297","6498.943396226415","689.5775775775776"
"778000","2018-09","5 ROOM","165","BISHAN ST 13","13","121","1988","828","3","1","53.1384468274025","6429.752066115702","778.7787787787788"
"852000","2020-07","5 ROOM","196","BISHAN ST 13","4","123","1987","780","1","1","56.315685108070596","6926.829268292683","852.8528528528528"
"378888","2019-05","3 ROOM","171","BISHAN ST 13","10","64","1988","804","2","1","92.501953125","5920.125","379.26726726726724"
"512000","2019-02","4 ROOM","406","SIN MING AVE","10","89","1987","804","2","1","64.63830324453983","5752.808988764045","1025.0250250250251"
"512000","2020-11","4 ROOM","263","BISHAN ST 22","7","106","1992","840","2","1","45.56781772872908","4830.188679245283","1025.0250250250251"
"572500","2019-03","4 ROOM","209","BISHAN ST 23","1","113","1992","864","1","1","44.835147623149815","5066.371681415929","1146.146146146146"
"572500","2020-02","4 ROOM","185","BISHAN ST 13","7","84","1988","804","2","1","81.13662131519274","6815.476190476191","1146.146146146146"
"680000","2018-10","5 ROOM","190","BISHAN ST 13","1","121","1987","804","1","1","46.444914964824804","5619.834710743801","7487.487487487488"
"680000","2019-04","5 ROOM","182","BISHAN ST 13","1","121","1987","804","1","1","46.444914964824804","5619.834710743801","7487.487487487488"
"680000","2019-08","5 ROOM","312","SHUNFU RD","4","121","1985","768","1","1","46.444914964824804","5619.834710743801","7487.487487487488"
"680000","2019-09","5 ROOM","402","SIN MING AVE","16","120","1986","780","3","1","47.22222222222222","5666.666666666667","7487.487487487488"
"680000","2019-10","5 ROOM","445","SIN MING AVE","7","122","1990","828","2","1","45.68664337543671","5573.770491803279","7487.487487487488"
"680000","2020-02","4 ROOM","243","BISHAN ST 22","19","116","1992","852","3","1","50.535077288941736","5862.068965517241","7487.487487487488"
"680000","2020-03","5 ROOM","124","BISHAN ST 12","1","121","1987","792","1","1","46.444914964824804","5619.834710743801","7487.487487487488"
"680000","2020-07","4 ROOM","503","BISHAN ST 11","4","103","1989","816","1","1","64.0965218210953","6601.941747572816","7487.487487487488"
"680000","2020-10","5 ROOM","140","BISHAN ST 12","4","128","1988","792","1","1","41.50390625","5312.5","7487.487487487488"
"680000","2020-10","5 ROOM","192","BISHAN ST 13","1","120","1987","780","1","1","47.22222222222222","5666.666666666667","7487.487487487488"
"680000","2020-11","5 ROOM","266","BISHAN ST 24","4","134","1992","840","1","1","37.870349743818224","5074.626865671642","7487.487487487488"
"908000","2020-12","EXECUTIVE","134","BISHAN ST 12","10","151","1986","780","2","1","39.82281478882505","6013.245033112583","908.9089089089089"
"1010000","2018-11","EXECUTIVE","135","BISHAN ST 12","22","150","1987","804","3","1","44.888888888888886","6733.333333333333","2022.022022022022"
"1010000","2019-12","EXECUTIVE","444","SIN MING AVE","22","160","1990","828","3","1","39.453125","6312.5","2022.022022022022"
"535000","2018-12","4 ROOM","230","BISHAN ST 23","1","105","1992","864","1","1","48.52607709750567","5095.238095238095","2142.1421421421423"
"535000","2019-01","4 ROOM","263","BISHAN ST 22","4","106","1992","864","1","1","47.61480954076184","5047.169811320755","2142.1421421421423"
"535000","2019-02","4 ROOM","265","BISHAN ST 24","1","107","1992","864","1","1","46.728971962616825","5000.0","2142.1421421421423"
"535000","2020-06","4 ROOM","407","SIN MING AVE","7","89","1986","780","2","1","67.54197702310314","6011.23595505618","2142.1421421421423"
"257000","2019-12","3 ROOM","24","SIN MING RD","7","65","1973","624","2","0","60.828402366863905","3953.846153846154","257.25725725725727"
"518888","2018-12","4 ROOM","265","BISHAN ST 24","4","104","1992","864","1","1","47.974112426035504","4989.307692307692","519.4074074074074"
"620000","2019-03","5 ROOM","181","BISHAN ST 13","1","121","1987","792","1","1","42.346834232634386","5123.966942148761","3103.103103103103"
"620000","2019-06","4 ROOM","207","BISHAN ST 23","7","103","1992","852","2","1","58.44094636629277","6019.417475728155","3103.103103103103"
"620000","2019-09","4 ROOM","113","BISHAN ST 12","7","105","1986","780","2","1","56.235827664399096","5904.761904761905","3103.103103103103"
"620000","2019-11","4 ROOM","204","BISHAN ST 23","10","103","1992","852","2","1","58.44094636629277","6019.417475728155","3103.103103103103"
"620000","2020-11","5 ROOM","154","BISHAN ST 13","1","121","1987","792","1","1","42.346834232634386","5123.966942148761","3103.103103103103"
"366000","2019-04","3 ROOM","406","SIN MING AVE","7","64","1987","804","2","1","89.35546875","5718.75","366.3663663663664"
"418000","2020-08","4 ROOM","154","BISHAN ST 13","7","84","1987","792","2","1","59.240362811791385","4976.190476190476","836.8368368368368"
"418000","2020-11","4 ROOM","141","BISHAN ST 12","1","84","1988","792","1","1","59.240362811791385","4976.190476190476","836.8368368368368"
"711000","2018-09","5 ROOM","310","SHUNFU RD","10","121","1984","780","2","1","48.56225667645653","5876.033057851239","711.7117117117117"
"750000","2018-09","5 ROOM","312","SHUNFU RD","4","121","1985","780","1","1","51.2260091523803","6198.347107438017","7507.507507507507"
"750000","2018-09","5 ROOM","405","SIN MING AVE","19","120","1986","792","3","1","52.083333333333336","6250.0","7507.507507507507"
"750000","2019-02","5 ROOM","449","SIN MING AVE","10","123","1990","840","2","1","49.573666468372004","6097.5609756097565","7507.507507507507"
"750000","2019-07","5 ROOM","128","BISHAN ST 12","16","121","1987","792","3","1","51.2260091523803","6198.347107438017","7507.507507507507"
"750000","2019-08","5 ROOM","303","SHUNFU RD","1","125","1985","768","1","1","48.0","6000.0","7507.507507507507"
"750000","2019-10","5 ROOM","255","BISHAN ST 22","10","133","1992","852","2","1","42.39923116060829","5639.097744360903","7507.507507507507"
"750000","2020-08","5 ROOM","242","BISHAN ST 22","1","132","1992","852","1","1","43.044077134986225","5681.818181818182","7507.507507507507"
"750000","2020-09","5 ROOM","194","BISHAN ST 13","4","121","1987","780","1","1","51.2260091523803","6198.347107438017","7507.507507507507"
"750000","2020-09","5 ROOM","291","BISHAN ST 24","10","121","1998","912","2","1","51.2260091523803","6198.347107438017","7507.507507507507"
"750000","2020-10","5 ROOM","402","SIN MING AVE","19","120","1986","768","3","1","52.083333333333336","6250.0","7507.507507507507"
"369000","2020-11","3 ROOM","115","BISHAN ST 12","1","64","1986","768","1","1","90.087890625","5765.625","369.3693693693694"
"606888","2019-10","4 ROOM","262","BISHAN ST 22","7","112","1992","852","2","1","48.380739795918366","5418.642857142857","607.4954954954954"
"521000","2019-05","4 ROOM","131","BISHAN ST 12","10","84","1986","780","2","1","73.83786848072562","6202.380952380952","521.5215215215215"
"925000","2019-04","EXECUTIVE","231","BISHAN ST 23","10","146","1992","852","2","1","43.394633139425785","6335.6164383561645","2777.777777777778"
"925000","2019-11","EXECUTIVE","186","BISHAN ST 13","10","146","1987","792","2","1","43.394633139425785","6335.6164383561645","2777.777777777778"
"925000","2020-04","EXECUTIVE","186","BISHAN ST 13","10","146","1987","792","2","1","43.394633139425785","6335.6164383561645","2777.777777777778"
"556000","2019-09","4 ROOM","271","BISHAN ST 24","7","104","1992","852","2","1","51.405325443786985","5346.153846153846","556.5565565565565"
"878000","2019-04","4 ROOM",,"BISHAN ST 24","37","95","2011","1092","3","1","97.28531855955679","9242.105263157895","878.8788788788788"
"387000","2020-01","3 ROOM","115","BISHAN ST 12","4","64","1986","780","1","1","94.482421875","6046.875","387.3873873873874"
"590000","2018-10","5 ROOM","156","BISHAN ST 13","1","131","1988","816","1","1","34.380280869413205","4503.81679389313","7677.677677677678"
"590000","2018-12","4 ROOM","215","BISHAN ST 23","7","105","1992","864","2","1","53.51473922902494","5619.047619047619","7677.677677677678"
"590000","2019-04","4 ROOM","203","BISHAN ST 23","4","103","1992","864","1","1","55.613158638891505","5728.155339805825","7677.677677677678"
"590000","2019-05","4 ROOM","112","BISHAN ST 12","4","104","1985","780","1","1","54.548816568047336","5673.076923076923","7677.677677677678"
"590000","2019-05","4 ROOM","260","BISHAN ST 22","1","112","1992","864","1","1","47.0344387755102","5267.857142857143","7677.677677677678"
"590000","2019-08","4 ROOM","110","BISHAN ST 12","1","104","1986","780","1","1","54.548816568047336","5673.076923076923","7677.677677677678"
"590000","2019-11","4 ROOM","263","BISHAN ST 22","1","112","1992","852","1","1","47.0344387755102","5267.857142857143","7677.677677677678"
"590000","2019-11","4 ROOM","239","BISHAN ST 22","10","105","1992","852","2","1","53.51473922902494","5619.047619047619","7677.677677677678"
"590000","2020-01","4 ROOM","115","BISHAN ST 12","1","104","1986","780","1","1","54.548816568047336","5673.076923076923","7677.677677677678"
"590000","2020-02","4 ROOM","255","BISHAN ST 22","4","112","1992","852","1","1","47.0344387755102","5267.857142857143","7677.677677677678"
"590000","2020-06","4 ROOM","233","BISHAN ST 22","7","105","1992","840","2","1","53.51473922902494","5619.047619047619","7677.677677677678"
"590000","2020-06","5 ROOM","166","BISHAN ST 13","1","122","1987","792","1","1","39.63988175221714","4836.065573770492","7677.677677677678"
"590000","2020-12","4 ROOM","233","BISHAN ST 22","7","105","1992","840","2","1","53.51473922902494","5619.047619047619","7677.677677677678"
"705000","2019-11","5 ROOM","164","BISHAN ST 13","1","131","1988","804","1","1","41.08152205582425","5381.679389312977","2117.1171171171172"
"705000","2020-02","5 ROOM","157","BISHAN ST 13","13","131","1988","792","3","1","41.08152205582425","5381.679389312977","2117.1171171171172"
"705000","2020-11","5 ROOM","153","BISHAN ST 13","7","119","1987","792","2","1","49.78461973024504","5924.36974789916","2117.1171171171172"
"725000","2018-09","5 ROOM","166","BISHAN ST 13","7","122","1987","816","2","1","48.71002418704649","5942.622950819672","2177.1771771771773"
"725000","2019-07","5 ROOM","124","BISHAN ST 12","7","121","1987","792","2","1","49.51847551396762","5991.735537190083","2177.1771771771773"
"725000","2020-10","5 ROOM","289","BISHAN ST 24","7","121","1998","912","2","1","49.51847551396762","5991.735537190083","2177.1771771771773"
"246000","2019-06","3 ROOM","23","SIN MING RD","7","65","1973","636","2","0","58.22485207100592","3784.6153846153848","246.24624624624624"
"833800","2020-06","5 ROOM","179","BISHAN ST 13","10","121","1987","792","2","1","56.94966190833959","6890.909090909091","834.6346346346346"
"782000","2019-06","5 ROOM","183","BISHAN ST 13","10","121","1987","792","2","1","53.41165220954853","6462.809917355372","782.7827827827828"
"360000","2019-01","3 ROOM","176","BISHAN ST 13","10","64","1988","816","2","1","87.890625","5625.0","720.7207207207207"
"360000","2019-05","3 ROOM","120","BISHAN ST 12","1","64","1986","792","1","1","87.890625","5625.0","720.7207207207207"
"550000","2018-09","4 ROOM","106","BISHAN ST 12","10","84","1985","792","2","1","77.94784580498866","6547.619047619048","9909.90990990991"
"550000","2019-01","4 ROOM","250","BISHAN ST 22","4","114","1992","864","1","1","42.32071406586642","4824.561403508772","9909.90990990991"
"550000","2019-01","4 ROOM","232","BISHAN ST 22","4","103","1992","864","1","1","51.84277500235649","5339.805825242718","9909.90990990991"
"550000","2019-02","4 ROOM","114","BISHAN ST 12","10","84","1986","780","2","1","77.94784580498866","6547.619047619048","9909.90990990991"
"550000","2019-02","4 ROOM","448","BRIGHT HILL DR","4","105","1990","840","1","1","49.88662131519274","5238.0952380952385","9909.90990990991"
"550000","2019-04","4 ROOM","502","BISHAN ST 11","1","113","1989","828","1","1","43.073067585558775","4867.256637168141","9909.90990990991"
"550000","2019-04","4 ROOM","448","BRIGHT HILL DR","4","109","1990","840","1","1","46.2923996296608","5045.871559633028","9909.90990990991"
"550000","2019-05","4 ROOM","213","BISHAN ST 23","4","103","1992","864","1","1","51.84277500235649","5339.805825242718","9909.90990990991"
"550000","2019-06","4 ROOM","264","BISHAN ST 24","4","112","1992","864","1","1","43.84566326530612","4910.714285714285","9909.90990990991"
"550000","2019-09","4 ROOM","130","BISHAN ST 12","4","105","1986","780","1","1","49.88662131519274","5238.0952380952385","9909.90990990991"
"550000","2020-02","4 ROOM","130","BISHAN ST 12","1","105","1986","780","1","1","49.88662131519274","5238.0952380952385","9909.90990990991"
"550000","2020-02","4 ROOM","250","BISHAN ST 22","10","103","1992","852","2","1","51.84277500235649","5339.805825242718","9909.90990990991"
"550000","2020-02","4 ROOM","235","BISHAN ST 22","1","105","1992","852","1","1","49.88662131519274","5238.0952380952385","9909.90990990991"
"550000","2020-03","4 ROOM","406","SIN MING AVE","13","89","1987","792","3","1","69.43567731347052","6179.775280898876","9909.90990990991"
"550000","2020-06","4 ROOM","178","BISHAN ST 13","4","103","1987","792","1","1","51.84277500235649","5339.805825242718","9909.90990990991"
"550000","2020-07","4 ROOM","178","BISHAN ST 13","10","83","1987","792","2","1","79.83742197706489","6626.506024096386","9909.90990990991"
"550000","2020-07","5 ROOM","196","BISHAN ST 13","4","121","1987","780","1","1","37.56574004507889","4545.454545454545","9909.90990990991"
"550000","2020-11","4 ROOM","303","SHUNFU RD","4","97","1985","756","1","1","58.45467105962376","5670.103092783505","9909.90990990991"
"280000","2020-10","3 ROOM","22","SIN MING RD","10","67","1973","624","2","0","62.3746936957006","4179.104477611941","280.2802802802803"
"688000","2020-07","5 ROOM","141","BISHAN ST 12","7","130","1988","804","2","1","40.710059171597635","5292.307692307692","2066.066066066066"
"688000","2020-07","5 ROOM","125","BISHAN ST 12","7","121","1987","792","2","1","46.991325729116866","5685.9504132231405","2066.066066066066"
"688000","2020-10","4 ROOM","263","BISHAN ST 22","22","106","1992","840","3","1","61.23175507297971","6490.566037735849","2066.066066066066"
"542000","2020-02","4 ROOM","445","SIN MING AVE","4","107","1990","816","1","1","47.34037907240807","5065.420560747663","542.5425425425425"
"550888","2019-07","4 ROOM","184","BISHAN ST 13","4","90","1988","804","1","1","68.01086419753086","6120.977777777778","551.4394394394394"
"510000","2018-12","4 ROOM","177","BISHAN ST 13","7","83","1987","804","2","1","74.03106401509653","6144.578313253012","3573.5735735735734"
"510000","2019-05","4 ROOM","149","BISHAN ST 11","4","102","1987","792","1","1","49.01960784313726","5000.0","3573.5735735735734"
"510000","2020-01","4 ROOM","112","BISHAN ST 12","4","84","1985","768","1","1","72.27891156462584","6071.428571428572","3573.5735735735734"
"510000","2020-01","4 ROOM","122","BISHAN ST 12","7","84","1986","780","2","1","72.27891156462584","6071.428571428572","3573.5735735735734"
"510000","2020-02","4 ROOM","272","BISHAN ST 24","10","104","1992","852","2","1","47.15236686390533","4903.846153846154","3573.5735735735734"
"510000","2020-06","4 ROOM","217","BISHAN ST 23","4","107","1992","852","1","1","44.545375141933796","4766.355140186916","3573.5735735735734"
"510000","2020-06","4 ROOM","287","BISHAN ST 24","4","107","1992","852","1","1","44.545375141933796","4766.355140186916","3573.5735735735734"
"900000","2018-09","EXECUTIVE","187","BISHAN ST 13","7","142","1987","804","2","1","44.634001190240035","6338.028169014085","2702.7027027027025"
"900000","2019-09","4 ROOM",,"BISHAN ST 24","40","95","2011","1080","3","1","99.7229916897507","9473.684210526315","2702.7027027027025"
"900000","2020-10","EXECUTIVE","245","BISHAN ST 22","7","147","1992","840","2","1","41.649312786339024","6122.448979591837","2702.7027027027025"
"263000","2020-12","3 ROOM","22","SIN MING RD","10","68","1973","612","2","0","56.877162629757784","3867.6470588235293","263.26326326326324"
"708000","2018-09","5 ROOM","310","SHUNFU RD","1","121","1984","780","1","1","48.35735263984701","5851.239669421488","1417.4174174174175"
"708000","2020-09","5 ROOM","165","BISHAN ST 13","7","121","1988","804","2","1","48.35735263984701","5851.239669421488","1417.4174174174175"
"763888","2020-12","5 ROOM","155","BISHAN ST 13","13","131","1987","792","3","1","44.513023716566636","5831.206106870229","764.6526526526527"
"873000","2019-08","EXECUTIVE","187","BISHAN ST 13","4","146","1987","792","1","1","40.95515106023644","5979.45205479452","873.8738738738739"
"913000","2020-01","EXECUTIVE","212","BISHAN ST 23","4","149","1992","852","1","1","41.12427368136571","6127.51677852349","913.9139139139139"
"528000","2019-10","4 ROOM","263","BISHAN ST 22","7","106","1992","852","2","1","46.99181203275187","4981.132075471698","1585.5855855855855"
"528000","2019-12","4 ROOM","313","SHUNFU RD","7","92","1985","768","2","1","62.38185255198488","5739.130434782609","1585.5855855855855"
"528000","2020-09","4 ROOM","313","SHUNFU RD","4","92","1985","756","1","1","62.38185255198488","5739.130434782609","1585.5855855855855"
"758000","2018-11","5 ROOM","214","BISHAN ST 23","4","133","1992","864","1","1","42.851489626321445","5699.248120300752","1517.5175175175175"
"758000","2020-12","5 ROOM","163","BISHAN ST 13","13","131","1988","792","3","1","44.16992016782239","5786.259541984733","1517.5175175175175"
"295000","2020-07","3 ROOM","22","SIN MING RD","7","68","1973","624","2","0","63.79757785467128","4338.235294117647","295.2952952952953"
"508888","2020-11","4 ROOM","109","BISHAN ST 12","10","84","1985","768","2","1","72.12131519274377","6058.190476190476","509.3973973973974"
"1145000","2019-03","EXECUTIVE","173","BISHAN ST 13","19","163","1987","804","3","1","43.09533667055591","7024.539877300614","1146.146146146146"
"518000","2018-10","4 ROOM","268","BISHAN ST 24","1","106","1992","864","1","1","46.10181559273763","4886.792452830188","2074.074074074074"
"518000","2019-12","4 ROOM","114","BISHAN ST 12","7","84","1986","780","2","1","73.41269841269842","6166.666666666667","2074.074074074074"
"518000","2020-03","4 ROOM","255","BISHAN ST 22","10","103","1992","852","2","1","48.826468093128476","5029.126213592233","2074.074074074074"
"518000","2020-07","4 ROOM","256","BISHAN ST 22","1","107","1992","852","1","1","45.24412612455236","4841.121495327103","2074.074074074074"
"640000","2019-10","4 ROOM","243","BISHAN ST 22","19","103","1992","852","3","1","60.32613818456028","6213.592233009709","3843.843843843844"
"640000","2020-01","5 ROOM","165","BISHAN ST 13","13","121","1988","804","3","1","43.71286114336453","5289.256198347108","3843.843843843844"
"640000","2020-02","4 ROOM","111","BISHAN ST 12","7","105","1986","768","2","1","58.049886621315196","6095.238095238095","3843.843843843844"
"640000","2020-02","5 ROOM","408","SIN MING AVE","4","120","1986","780","1","1","44.44444444444444","5333.333333333333","3843.843843843844"
"640000","2020-10","5 ROOM","147","BISHAN ST 11","7","122","1987","780","2","1","42.99919376511691","5245.901639344263","3843.843843843844"
"640000","2020-11","4 ROOM","114","BISHAN ST 12","7","104","1986","768","2","1","59.171597633136095","6153.846153846154","3843.843843843844"
"425000","2020-05","4 ROOM","154","BISHAN ST 13","7","84","1987","792","2","1","60.23242630385487","5059.523809523809","425.42542542542543"
"580000","2018-09","4 ROOM","271","BISHAN ST 24","1","104","1992","864","1","1","53.624260355029584","5576.923076923077","5805.805805805806"
"580000","2019-03","5 ROOM","170","BISHAN ST 13","1","121","1987","804","1","1","39.6147804111741","4793.388429752066","5805.805805805806"
